Trace,HR,Time,Each_vid_frame_size
-0.037411138,113,34.993,
0.45821079,113,35.029,
0.43568252,113,35.062,
0.21039983,113,35.096,
-0.17258076,113,35.137,
-0.68320651,113,35.178,
-1.1337719,113,35.219,
-1.4116356,113,35.261,
-1.5768444,113,35.302,
-1.5768444,113,35.343,
-1.5768444,113,35.384,
-1.5768444,113,35.425,
-1.5768444,113,35.466,
-1.5242769,113,35.507,
-0.49550097,113,35.549,
0.46573524,113,35.59,
0.68349349,112.5,35.631,
0.59338041,111,35.673,
0.39815043,111,35.714,
-0.014882868,111,35.756,
-0.48797653,111,35.797,
-0.74930446,111,35.84,
-0.93854192,111,35.851,
-1.1412963,111,35.893,
-1.3440508,111,35.903,
-1.5843508,111,35.946,
-1.7045031,111,35.957,
-1.7045031,111,36,
-1.7045031,111,36.013,
-1.4521865,111,36.055,
-0.84842884,111,36.069,
-0.35280691,111,36.097,
0.51227864,111,36.13,
1.4404433,111,36.161,
1.7723749,111,36.196,
1.6747374,111,36.229,
1.4832471,111,36.261,
1.1641116,111,36.296,
0.72855003,111,36.329,
0.33205248,111,36.362,
0.10676979,111,36.397,
-0.037411138,111,36.43,
-0.19510902,111,36.46,
-0.43390868,111,36.495,
-0.65319886,111,36.536,
-0.78084403,111,36.561,
-0.89348538,111,36.598,
-0.93854192,111,36.631,
-0.48797653,111,36.661,
0.55584831,111,36.699,
1.7197939,111,36.728,
2.4947664,111,36.76,
2.7831282,111,36.796,
2.6569699,111,36.829,
1.5921487,111,36.87,
0.97636099,111,36.897,
0.73756134,111,36.929,
0.5843691,111,36.96,
0.43117687,111,36.996,
0.29600725,111,37.028,
0.13380371,111,37.061,
0.052701941,111,37.096,
-0.019388522,111,37.129,
-0.15455814,111,37.16,
-0.27021828,111,37.202,
-0.074943235,111,37.243,
0.46573524,111,37.285,
0.82618755,111,37.326,
1.1791154,111,37.367,
0.96135717,111,37.409,
0.40562981,111,37.45,
-0.11999977,111,37.492,
-0.50298036,111,37.534,
-0.62314615,111,37.545,
-0.89348538,111,37.586,
-1.276466,111,37.628,
-1.6504352,111,37.669,
-1.6504352,111,37.711,
-1.6504352,111,37.722,
-1.6504352,111,37.763,
-1.028655,111,37.804,
0.07523021,111,37.845,
0.51827116,111,37.886,
0.51079177,110,37.928,
0.36809771,110,37.971,
0.12781119,110,37.983,
-0.31527481,110,38.025,
-0.84842884,110,38.066,
-1.112325,110,38.109,
-1.2088812,110,38.12,
-1.4341639,110,38.161,
-1.61439,110,38.203,
-1.61439,110,38.216,
-1.61439,110,38.257,
-1.61439,110,38.298,
-1.2539377,110,38.339,
-0.14252804,110,38.381,
1.0138931,110,38.422,
1.1565872,110,38.464,
0.90877618,110,38.477,
0.61590868,110,38.518,
0.24045254,110,38.56,
0.052701941,110,38.571,
-0.1801052,110,38.612,
-0.48797653,110,38.623,
-0.66820269,110,38.664,
-0.84842884,110,38.676,
-0.96859463,110,38.717,
-1.0737115,110,38.73,
-1.0887154,110,38.763,
-1.223885,110,38.797,
-1.5693335,110,38.829,
-1.5693335,110,38.86,
-1.5242769,110,38.897,
-0.70424792,110,38.929,
0.37710902,110,38.963,
1.107025,110,38.996,
1.224172,109.75,39.029,
1.107025,109,39.061,
0.89075357,109,39.096,
0.53030126,109,39.129,
0.14281502,109,39.162,
-0.2266486,109,39.196,
-0.38285962,109,39.238,
-0.43165586,109,39.262,
-0.61413484,109,39.297,
-0.90249669,109,39.33,
-1.0827228,109,39.36,
-1.2809716,109,39.401,
-1.4041247,109,39.442,
-1.0587077,109,39.483,
0.037698113,109,39.525,
0.84871582,109,39.566,
0.97636099,109,39.607,
0.70602176,109,39.648,
0.25545637,109,39.692,
-0.067463849,109,39.704,
-0.51802924,109,39.744,
-0.92353809,109,39.789,
-1.028655,109,39.802,
-1.2088812,109,39.843,
-1.4041247,109,39.884,
-1.6444292,109,39.925,
-1.7045031,109,39.966,
-1.5918617,109,40.008,
-0.75079132,109,40.049,
0.39815043,109,40.09,
0.88624792,108.8,40.132,
0.69849732,108,40.173,
0.2329281,108,40.215,
-0.097471505,108,40.227,
-0.53303307,108,40.268,
-0.99860229,108,40.31,
-1.0887154,108,40.352,
-1.1187681,108,40.365,
-1.2389339,108,40.406,
-1.3440508,108,40.417,
-1.5693335,108,40.46,
-1.6594465,108,40.472,
-1.6594465,108,40.514,
-1.6594465,108,40.526,
-1.4341639,108,40.567,
-0.54055751,108,40.608,
0.5257956,108,40.649,
0.82618755,108,40.691,
0.65344078,108,40.733,
0.37562216,108,40.774,
0.052701941,108,40.816,
-0.3227542,108,40.857,
-0.52550863,108,40.899,
-0.71325923,108,40.942,
-0.98359846,108,40.983,
-1.1638246,108,41.024,
-1.2013567,108,41.066,
-0.98359846,108,41.108,
-0.037411138,108,41.149,
1.1565872,108,41.19,
1.6972656,108,41.234,
1.6747374,108,41.246,
1.5696204,108,41.287,
1.1190551,108,41.328,
0.59338041,108,41.369,
0.17286773,108,41.41,
0.030173671,108,41.451,
-0.19510902,108,41.492,
-0.69073096,108,41.533,
-1.2614621,108,41.574,
-1.5317879,108,41.615,
-1.3966182,108,41.657,
-0.54055751,108,41.699,
0.70602176,108,41.742,
1.4945112,108,41.782,
1.4404433,108,41.823,
1.0739985,108,41.865,
0.7135462,108,41.906,
0.36809771,108,41.948,
0.13529058,108,41.989,
-0.097471505,108,42.03,
-0.52550863,108,42.071,
-0.99860229,108,42.113,
-1.2539377,108,42.125,
-1.5242769,108,42.166,
-1.7045031,108,42.21,
-1.6031259,108,42.221,
-0.91601365,108,42.264,
-0.18758458,108,42.278,
0.14281502,108,42.29,
0.81866311,108,42.332,
0.92378001,108,42.344,
0.73756134,108,42.385,
0.60838424,108,42.397,
0.30371192,108,42.446,
0.007645401,108,42.462,
-0.27170514,108,42.496,
-0.65018007,108,42.528,
-0.83941753,108,42.56,
-0.99260977,108,42.596,
-1.2614621,108,42.638,
-1.5468052,108,42.66,
-1.6744639,108,42.701,
-1.6744639,108,42.728,
-1.6744639,108,42.77,
-1.6031259,108,42.796,
-0.67572713,108,42.837,
0.36057327,108,42.878,
0.59338041,108,42.896,
0.39062598,108,42.937,
0.09775848,108,42.959,
-0.26269383,108,43.001,
-0.74029315,108,43.028,
-1.1938773,108,43.069,
-1.4566921,108,43.11,
-1.5392943,108,43.128,
-1.6519356,108,43.169,
-1.6519356,108,43.196,
-1.6519356,108,43.237,
-1.6519356,108,43.261,
-1.6519356,108,43.297,
-1.6519356,108,43.328,
-1.5693335,108,43.36,
-0.98359846,108,43.396,
0.33056562,108,43.437,
0.96509686,108,43.462,
0.89976488,108,43.497,
0.6925048,108,43.528,
0.53332004,108,43.569,
0.32304118,108,43.597,
0.052701941,108,43.629,
-0.21763729,108,43.661,
-0.44291999,108,43.698,
-0.56682547,108,43.729,
-0.69523661,108,43.761,
-0.82909959,108,43.801,
-1.028655,108,43.829,
-1.081236,108,43.861,
-1.1998698,108,43.896,
-1.3515617,108,43.937,
-1.2314094,108,43.962,
-0.53303307,108,43.996,
0.40189012,108,44.028,
1.3503303,108,44.06,
1.6672129,108,44.096,
1.4945112,108,44.129,
1.2917568,108,44.16,
1.0064137,108,44.196,
0.63843695,108,44.229,
0.36809771,108,44.26,
0.037698113,108,44.296,
-0.20862599,108,44.328,
-0.46995391,108,44.362,
-0.65919138,108,44.396,
-0.8033723,108,44.429,
-0.92727779,108,44.461,
-1.1488208,108,44.497,
-1.3553149,108,44.528,
-1.3530621,108,44.56,
-0.56308578,108,44.601,
0.49574289,108,44.643,
1.1040062,108,44.684,
1.0739985,108,44.725,
0.86371965,108,44.766,
0.38310154,108,44.808,
-0.17258076,108,44.849,
-0.51802924,108,44.891,
-0.63814997,108,44.932,
-0.81837613,108,44.974,
-1.0647002,108,45.018,
-1.3215225,108,45.03,
-1.464203,108,45.072,
-1.5017487,108,45.083,
-1.2314094,108,45.125,
-0.57808961,108,45.136,
0.18034712,108,45.179,
1.0439458,108,45.19,
1.4869868,108,45.234,
1.4945112,109,45.245,
1.1040062,109,45.287,
0.84871582,109,45.3,
0.5257956,109,45.329,
0.09775848,109,45.36,
-0.28071645,109,45.396,
-0.56006699,109,45.428,
-0.62314615,109,45.461,
-0.72227053,109,45.496,
-0.97458715,109,45.528,
-1.2449264,109,45.562,
-1.4431752,109,45.597,
-1.5062543,109,45.628,
-1.3710847,109,45.66,
-0.51802924,109,45.701,
0.73607447,109,45.744,
1.314285,109,45.76,
1.2316964,109.25,45.802,
0.87124409,110,45.843,
0.5257956,110,45.887,
0.36809771,110,45.899,
0.001202316,110,45.94,
-0.21763729,110,45.961,
-0.3437956,110,45.996,
-0.5690783,110,46.028,
-0.794361,110,46.062,
-1.0647002,110,46.096,
-1.1638246,110,46.128,
-1.2809716,110,46.161,
-1.2449264,110,46.199,
-0.66820269,110,46.229,
0.25996202,110,46.261,
1.4269264,110,46.296,
2.0126614,110,46.329,
1.9090314,110,46.362,
1.6296808,110,46.396,
1.2767529,110,46.43,
0.93581011,110,46.461,
0.64744826,110,46.496,
0.44919949,110,46.527,
0.24793192,110,46.569,
0.07523021,110,46.596,
-0.20263347,110,46.637,
-0.59309344,110,46.678,
-0.78836848,110,46.719,
-0.8033723,110,46.73,
-0.2852221,110,46.772,
0.87124409,110,46.813,
1.6296808,110,46.828,
2.0351897,110,46.869,
1.9375521,110,46.91,
1.6837487,110,46.951,
1.1791154,110,46.992,
0.88624792,110,47.004,
0.52128995,110,47.047,
0.27798464,110,47.064,
0.13637193,110,47.105,
-0.048675273,110,47.13,
-0.25368253,110,47.161,
-0.4519313,110,47.196,
-0.51501045,110,47.228,
-0.53303307,110,47.262,
-0.23565991,110,47.296,
0.54832387,110,47.328,
1.5170395,110,47.361,
2.3235515,110,47.396,
2.2754762,110,47.437,
1.757326,110,47.478,
1.1641116,110,47.519,
0.58585597,110,47.561,
0.30051291,110,47.602,
0.21039983,110,47.647,
0.14281502,110,47.664,
0.052701941,110,47.679,
-0.12752422,110,47.696,
-0.42791616,110,47.738,
-0.72078367,110,47.779,
-0.50298036,110,47.82,
0.4206787,110,47.862,
1.5020356,110,47.903,
1.8023825,110,47.944,
1.4945112,110,47.985,
0.96883655,110,48.026,
0.55584831,110,48.067,
0.18787156,110,48.109,
0.022649229,110,48.12,
-0.1801052,110,48.162,
-0.33027864,110,48.174,
-0.57808961,110,48.216,
-0.84842884,110,48.228,
-1.0887154,110,48.27,
-1.2088812,110,48.282,
-1.2614621,110,48.323,
-1.0737115,110,48.334,
-0.33780308,110,48.376,
0.68349349,110,48.396,
1.431432,110,48.428,
1.6116582,110,48.462,
1.3683529,111.5,48.496,
1.1520815,112,48.528,
0.83668572,112,48.561,
0.53931256,112,48.597,
0.24193941,112,48.628,
0.07523021,112,48.661,
-0.029886696,112,48.699,
-0.15005249,112,48.728,
-0.31527481,112,48.769,
-0.65319886,112,48.81,
-0.76584021,112,48.851,
-0.17258076,112,48.893,
0.89377236,112,48.934,
1.9075445,112,48.975,
2.0802462,112,49.016,
1.8549635,112,49.057,
1.4344508,112,49.098,
0.90877618,112,49.139,
0.5257956,112,49.18,
0.26897333,112,49.221,
0.037698113,112,49.262,
-0.13504866,112,49.308,
-0.21763729,112,49.319,
-0.39786345,112,49.361,
-0.50298036,112,49.372,
-0.24016556,112,49.415,
0.18787156,112,49.427,
1.1941192,112,49.469,
2.0802462,112,49.481,
2.4932795,112,49.522,
2.4857551,112,49.534,
2.3055289,112,49.576,
2.005137,112,49.596,
1.6822618,112,49.637,
1.2579644,112,49.66,
0.82618755,112,49.701,
0.4206787,112,49.743,
0.20287539,112,49.784,
0.052701941,112,49.796,
-0.052414965,112,49.837,
-0.27395797,112,49.861,
-0.37984084,112,49.897,
-0.48797653,112,49.929,
-0.46995391,112,49.961,
0.1157811,112,49.996,
1.0349345,112,50.028,
2.044201,112,50.061,
2.395642,112,50.096,
2.2064045,112,50.129,
1.8910087,112,50.161,
1.4674773,112,50.196,
1.1250476,112,50.228,
0.7015161,112,50.261,
0.4672221,112,50.296,
0.36809771,112,50.328,
0.17886025,112,50.36,
-0.20862599,112,50.396,
-0.6156217,112,50.437,
-1.0587077,112,50.478,
-1.2539377,112,50.496,
-0.94606636,112,50.537,
0.060226383,112,50.578,
0.66848966,112,50.596,
0.90125174,112,50.637,
0.69475762,112,50.66,
0.37562216,112,50.701,
0.063966075,112,50.728,
-0.33780308,112,50.769,
-0.83342502,112,50.81,
-1.0737115,112,50.828,
-1.2614621,112,50.868,
-1.4003714,112,50.896,
-1.4717095,112,50.937,
-1.6031259,112,50.96,
-1.7045031,112,51,
-1.7045031,112,51.028,
-1.2809716,112,51.068,
-0.45418413,112,51.096,
0.39062598,112,51.137,
0.72855003,112,51.161,
0.59338041,112,51.196,
0.25545637,112,51.237,
-0.048675273,112,51.261,
-0.4519313,112,51.295,
-0.89348538,112,51.337,
-1.0962398,112,51.362,
-1.1728359,112,51.395,
-1.2689415,112,51.436,
-1.4003714,112,51.461,
-1.4882317,112,51.497,
-1.6369183,112,51.529,
-1.6369183,112,51.561,
-1.4416748,112,51.597,
-0.56006699,112,51.628,
0.48524472,112,51.661,
1.1610928,112,51.698,
1.3773642,112,51.728,
1.2692285,112,51.761,
1.079991,112,51.796,
0.73756134,112,51.828,
0.41315425,112,51.862,
0.17286773,112,51.897,
-0.037411138,112,51.929,
-0.22890143,112,51.961,
-0.4729727,112,51.997,
-0.64567442,112,52.028,
-0.84198576,112,52.069,
-1.0173909,112,52.097,
-1.2201453,112,52.128,
-1.0466776,112,52.161,
-0.067463849,112,52.195,
1.1791154,112,52.237,
1.7273183,112,52.278,
1.7873787,112,52.319,
1.5666017,112,52.36,
1.0439458,112,52.402,
0.60090485,112,52.443,
0.45821079,112,52.484,
0.41315425,112,52.525,
0.09775848,112,52.567,
-0.30022593,112,52.608,
-0.66067824,112,52.649,
-0.85595328,112,52.691,
-0.45721051,95,0,
-0.36997571,95,0.026,
-0.33784818,95,0.068,
-0.43885979,95,0.093,
-0.66849175,95,0.135,
-0.87971788,95,0.157,
-1.0450397,95,0.198,
-1.247118,95,0.239,
-1.3481296,95,0.28,
-1.4583441,95,0.321,
-1.5593557,95,0.363,
-1.2011585,95,0.405,
-0.21843075,95,0.446,
0.83781012,95,0.487,
0.93882173,95,0.529,
0.4520593,95,0.57,
-0.071459681,95,0.612,
-0.3561989,95,0.623,
-0.49396705,95,0.668,
-0.46641342,95,0.68,
-0.42050907,95,0.721,
-0.38375253,95,0.762,
-0.46641342,95,0.774,
-0.64275666,95,0.815,
-0.85216425,95,0.826,
-1.017486,95,0.868,
-1.1277006,95,0.882,
-1.2379151,95,0.894,
-1.3756832,95,0.935,
-1.4951007,95,0.957,
-1.5593557,95,0.998,
-1.6567303,95,1.026,
-1.7118375,95,1.057,
-1.5465157,95,1.098,
-0.55827722,95,1.139,
0.53472019,95,1.18,
1.0031319,95,1.221,
0.61738108,95,1.263,
0.19487371,95,1.274,
-0.1027055,95,1.316,
-0.3561989,95,1.327,
-0.50316996,95,1.369,
-0.48019024,95,1.394,
-0.37454962,95,1.436,
-0.3561989,95,1.457,
-0.47561633,95,1.499,
-0.69786392,95,1.525,
-0.94402805,95,1.568,
-1.1736049,95,1.609,
-1.3260867,95,1.65,
-1.3848861,95,1.691,
-1.4307905,95,1.733,
-1.4583441,95,1.745,
-1.4399934,95,1.786,
-1.3481296,95,1.799,
-0.66849175,95,1.84,
0.13976645,95,1.857,
0.9112681,95,1.899,
1.3190618,95,1.928,
1.0765899,95,1.957,
0.58982745,95,1.995,
0.098436005,95,2.025,
-0.13576985,95,2.057,
-0.26433509,95,2.096,
-0.16332349,95,2.125,
-0.091684046,95,2.157,
-0.1816742,95,2.194,
-0.41130616,95,2.225,
-0.62071375,95,2.257,
-0.88892079,95,2.294,
-1.2227055,95,2.329,
-0.16332349,95,2.54,
0.83781012,95,2.582,
1.4623407,95,2.594,
1.4531378,95,2.636,
1.2419117,95,2.648,
0.82860721,95,2.69,
0.52551728,95,2.702,
0.15811717,95,2.744,
-0.007204615,95,2.755,
-0.12656694,95,2.796,
-0.10821622,95,2.807,
-0.034758245,95,2.849,
-0.025555333,95,2.86,
-0.12656694,95,2.903,
-0.38375253,95,2.925,
-0.54907431,95,2.957,
-0.87051497,95,2.993,
-1.1277006,95,3.025,
-1.2820009,95,3.057,
-1.4583441,95,3.094,
-1.5795801,95,3.125,
-1.6126444,95,3.16,
-1.2158722,95,3.193,
-0.3561989,95,3.226,
0.72390342,95,3.257,
1.4072335,95,3.293,
1.3300833,95,3.329,
0.90024665,95,3.357,
0.32713114,95,3.395,
0.018530476,95,3.427,
-0.17985566,95,3.457,
-0.1247484,95,3.494,
-0.036576785,95,3.525,
-0.025555333,95,3.557,
-0.24598438,95,3.596,
-0.52152068,95,3.626,
-0.76950336,95,3.657,
-0.99544313,95,3.695,
-1.2103614,95,3.725,
-1.3922154,95,3.757,
-1.4693656,95,3.795,
-1.5575372,95,3.827,
-1.4142583,95,3.858,
-0.6096923,95,3.893,
0.56960309,95,3.928,
1.517448,95,3.958,
1.6607269,95,3.995,
1.274976,95,4.025,
0.59897526,95,4.066,
0.16732008,95,4.094,
-0.003512428,95,4.126,
0.029551928,95,4.167,
0.098436005,95,4.193,
0.11221282,95,4.235,
0.001998298,95,4.257,
-0.30109164,95,4.299,
-0.56285113,95,4.326,
-0.83381353,95,4.368,
-0.9899324,95,4.394,
-1.1460513,95,4.435,
-1.2930223,95,4.457,
-1.320576,95,4.494,
-0.81909989,95,4.525,
0.40609984,95,4.567,
1.4485639,95,4.594,
1.8021872,95.2,4.635,
1.517448,96,4.657,
0.9112681,96,4.699,
0.34641868,96,4.725,
-0.034758245,96,4.767,
-0.11741914,96,4.808,
0.047902646,96,4.849,
0.051594833,96,4.89,
-0.20922783,96,4.931,
-0.53072359,96,4.971,
-0.85216425,96,5.014,
-1.1093498,96,5.055,
-1.3481296,96,5.097,
-1.1460513,96,5.138,
0.001998298,96,5.179,
1.3429233,96,5.22,
1.7286741,96,5.261,
1.1776015,96,5.303,
0.42450567,96,5.345,
-0.13576985,96,5.386,
-0.23678146,96,5.428,
-0.19087712,96,5.439,
-0.099013312,96,5.481,
-0.099013312,96,5.492,
-0.28274092,96,5.534,
-0.43885979,96,5.546,
-0.69604538,96,5.588,
-0.90727151,96,5.599,
-1.0542426,96,5.64,
-1.2379151,96,5.652,
-1.4307905,96,5.694,
-1.5134514,96,5.705,
-1.1460513,96,5.747,
-0.68684246,96,5.758,
0.41530276,96,5.8,
1.3080404,96,5.827,
1.4761175,96.333,5.857,
1.0031319,97,5.898,
0.38774912,97,5.925,
-0.1027055,97,5.957,
-0.42965688,97,5.995,
-0.42508297,97,6.025,
-0.23496292,97,6.057,
-0.1816742,97,6.094,
-0.32864527,97,6.125,
-0.53254213,97,6.159,
-0.83381353,97,6.196,
-1.0450397,97,6.226,
-1.2489365,97,6.257,
-1.4124398,97,6.295,
-1.0450397,97,6.329,
-0.13576985,97,6.357,
1.0122797,97,6.395,
1.4485639,97,6.426,
1.2198688,98,6.457,
0.6577747,98,6.493,
0.007509024,98,6.525,
-0.40028471,98,6.557,
-0.52152068,98,6.593,
-0.40028471,98,6.625,
-0.30109164,98,6.657,
-0.38926326,98,6.694,
-0.62071375,98,6.725,
-0.8631857,98,6.757,
-1.1056576,98,6.793,
-1.3040438,98,6.825,
-1.4914085,98,6.857,
-1.2930223,98,6.893,
-0.46641342,98,6.925,
0.8194043,98,6.967,
1.4623407,98,6.993,
1.2602624,99,7.034,
0.8148304,99,7.057,
0.21691662,99,7.094,
-0.21292002,99,7.125,
-0.44437052,99,7.157,
-0.3782418,99,7.194,
-0.30109164,99,7.225,
-0.33415599,99,7.257,
-0.53254213,99,7.294,
-0.77870627,99,7.331,
-0.9899324,99,7.357,
-1.1607649,99,7.395,
-1.359151,99,7.427,
-1.4914085,99,7.461,
-1.1166791,99,7.493,
-0.11372695,99,7.528,
0.94493864,99.5,7.557,
-0.40028471,100,7.679,
-0.79705699,100,7.918,
-0.97158168,100,7.96,
-1.1277006,100,7.972,
-1.2011585,100,8.013,
-1.2930223,100,8.025,
-1.2268936,100,8.066,
-0.85216425,100,8.078,
0.007509024,100,8.122,
0.69083906,100,8.136,
1.1868044,100,8.149,
1.3245726,100,8.163,
1.493807,100,8.194,
1.0214826,100,8.225,
0.32343895,100,8.266,
-0.23678146,100,8.307,
-0.39295544,100,8.348,
-0.22763366,100,8.389,
-0.1816742,100,8.431,
-0.39295544,100,8.472,
-0.64275666,100,8.514,
-0.79705699,100,8.525,
-0.96237877,100,8.566,
-1.0725933,100,8.578,
-1.2011585,100,8.619,
-1.2746716,100,8.631,
-0.90727151,100,8.673,
-0.19087712,100,8.693,
0.84695793,100,8.735,
1.6460132,100,8.757,
1.6355428,100,8.799,
1.145474,100,8.825,
0.51631436,100,8.867,
0.070882374,100,8.894,
-0.14679131,100,8.925,
-0.19087712,100,8.957,
-0.11741914,100,8.998,
-0.11372695,100,9.025,
-0.28274092,100,9.067,
-0.55827722,100,9.108,
-0.83381353,100,9.152,
-0.96237877,100,9.164,
-1.090944,100,9.204,
-1.2287122,100,9.246,
-1.0633904,100,9.287,
0.001998298,100,9.328,
1.3429233,100,9.369,
1.7011205,100,9.411,
1.1409001,100,9.452,
0.38774912,100,9.494,
-0.043906051,100,9.536,
-0.16332349,100,9.577,
-0.025555333,100,9.618,
-0.080662594,100,9.659,
-0.31211309,100,9.699,
-0.61338449,100,9.741,
-0.88892079,100,9.781,
-1.0725933,100,9.822,
-1.2011585,100,9.863,
-1.2746716,100,9.904,
-1.1093498,100,9.945,
-0.062311876,100,9.986,
1.3062218,100,10.027,
1.8480915,100,10.068,
1.3127796,100,10.11,
0.51631436,100,10.152,
0.19487371,100,10.164,
0.001998298,100,10.205,
-0.053108963,100,10.247,
0.029551928,100,10.289,
0.029551928,100,10.301,
-0.13576985,100,10.343,
-0.28274092,100,10.354,
-0.54907431,100,10.397,
-0.74194973,100,10.411,
-0.76030044,100,10.424,
-0.91647442,100,10.465,
-1.0725933,100,10.478,
-1.1369035,100,10.519,
-1.1828078,100,10.531,
-1.2379151,100,10.572,
-1.2930223,100,10.594,
-1.2930223,100,10.625,
-1.0285075,100,10.658,
0.051594833,100,10.693,
1.2308902,100,10.725,
1.9399553,100,10.767,
1.7103234,100,10.793,
1.1776015,100,10.834,
0.43365347,100,10.875,
0.047902646,100,10.917,
-0.043906051,100,10.958,
-0.025555333,100,10.969,
0.01120121,100,11.011,
-0.043906051,100,11.025,
-0.25518729,100,11.067,
-0.49396705,100,11.093,
-0.68684246,100,11.127,
-0.89625006,100,11.158,
-1.0725933,100,11.194,
-1.1938293,100,11.225,
-1.2489365,100,11.257,
-1.3150652,100,11.294,
-1.3481296,100,11.327,
-1.3848861,100,11.357,
-1.138722,100,11.395,
-0.3561989,100,11.427,
0.69083906,100,11.459,
1.7158341,100,11.493,
1.8480915,100,11.525,
1.3080404,100,11.557,
0.70461588,100,11.594,
0.21322443,100,11.626,
-0.053108963,100,11.657,
-0.1725264,100,11.694,
-0.080662594,100,11.725,
-0.080662594,100,11.757,
-0.26802728,100,11.794,
-0.51049923,100,11.825,
-0.78603553,100,11.859,
-1.0395289,100,11.894,
-1.2287122,100,11.935,
-1.3481296,100,11.958,
-1.3922154,100,11.997,
-1.4583441,100,12.025,
-1.4951007,100,12.057,
-1.5024299,100,12.094,
-1.138722,100,12.125,
-0.080662594,100,12.159,
1.1537401,100,12.194,
1.9031988,100,12.225,
1.7268556,100,12.26,
1.1316971,100,12.294,
0.43734566,100,12.325,
-0.025555333,100,12.357,
-0.23678146,100,12.398,
-0.16332349,100,12.425,
-0.034758245,100,12.467,
-0.053108963,100,12.494,
-0.24598438,100,12.525,
